Timestamp,Server_Workload(%),Inlet_Temperature(°C),Outlet_Temperature(°C),Ambient_Temperature(°C),Cooling_Unit_Power_Consumption(kW),Chiller_Usage(%),AHU_Usage(%),Total_Energy_Cost($),Temperature_Deviation(°C),Cooling_Strategy_Action,Output
4/2/2025 13:00,78.36021789,21.00629516,28.58319841,28.66700773,0.98,87.04189306,57.59992845,0.08,4.67,Reduce AHU,1
4/2/2025 14:00,43.00329928,19.18799987,26.33185987,22.1968876,0.64,50.71456648,47.60434044,0.06,1.8,Reduce AHU,1
4/2/2025 15:00,61.57608298,22.11839361,26.64142052,19.01870716,0.58,51.7430351,33.76855148,0.08,4.98,Maintain,2
4/2/2025 16:00,56.63839656,20.90286455,28.44488593,21.60885635,0.65,52.41019556,45.19718097,0.09,2.39,Boost All,3
4/2/2025 17:00,88.46782551,24.65177531,27.60458496,30.55579559,1.06,91.18634984,65.27067243,0.1,6.56,Increase Chiller,0
4/2/2025 18:00,49.01473203,20.14624214,23.99003553,23.67417301,0.61,44.25462806,50.99599319,0.07,0.33,Eco Mode,4
4/2/2025 19:00,64.13010902,20.31444092,24.47096824,21.49026194,0.68,57.05474946,44.93065759,0.06,2.51,Maintain,2
4/2/2025 20:00,90.03803683,24.09337084,24.09337084,21.75789703,0.93,86.94019633,47.5577531,0.11,2.24,Eco Mode,4
4/2/2025 21:00,100,24.68281532,29.51984632,20.05766094,0.98,100,35.16025345,0.1,3.94,Increase Chiller,0
4/2/2025 22:00,51.90478899,19.77204945,26.12422827,21.09832863,0.59,47.32772538,42.03386527,0.08,2.9,Maintain,2
4/2/2025 23:00,82.06680549,21.88249858,23.46185886,25.92481797,0.85,76.07226966,47.47924764,0.12,1.92,Maintain,2
4/3/2025 0:00,71.2748237,22.05894269,31.72351121,23.95704515,0.8,70.43088908,47.3856109,0.08,0.04,Maintain,2
4/3/2025 1:00,65.35398713,20.74297246,28.02060314,25.73210977,0.87,73.00814238,56.45812732,0.07,1.73,Reduce AHU,1
4/3/2025 2:00,64.04746016,19.05893796,20.60927004,26.79610204,0.84,69.3851017,57.58580708,0.09,2.8,Reduce AHU,1
4/3/2025 3:00,43.93731241,19.18272023,26.54528742,25.4548282,0.61,42.56534001,53.73575918,0.08,1.45,Increase Chiller,0
4/3/2025 4:00,88.07415077,23.37715632,30.46204612,24.21563067,1.02,95.67165033,51.85119225,0.1,0.22,Eco Mode,4
4/3/2025 5:00,58.29498197,20.70154911,26.03487995,25.35164349,0.66,48.76173655,54.9206831,0.08,1.35,Increase Chiller,0
4/3/2025 6:00,53.95920608,20.41716383,25.02893474,26.08575786,0.74,61.02091867,49.84922257,0.09,2.09,Increase Chiller,0
4/3/2025 7:00,44.21519459,19.99172098,27.25154486,25.19373244,0.55,38.50561235,48.83756134,0.08,1.19,Boost All,3
4/3/2025 8:00,69.19476675,21.81194799,28.44023358,26.89375081,0.78,63.66038996,53.52483796,0.09,2.89,Maintain,2
4/3/2025 9:00,45.05183256,19.99835805,25.90545583,19.49790037,0.51,42.70123628,34.63165891,0.04,4.5,Maintain,2
4/3/2025 10:00,45.50405962,18.19957012,21.22523912,22.7693856,0.53,37.19192122,46.04201817,0.07,1.23,Eco Mode,4
4/3/2025 11:00,25.67033134,15.93952277,19.53251176,22.77303258,0.37,20,42.18712007,0.05,1.23,Boost All,3
4/3/2025 12:00,75.26864759,22.86549379,28.16024231,23.20632295,0.93,84.72129584,51.40162486,0.09,0.79,Maintain,2
4/3/2025 13:00,90.62158715,23.14546404,27.18832886,22.27477154,1.02,100,44.88897992,0.14,1.73,Increase Chiller,0
4/3/2025 14:00,65.2393557,20.96172328,26.92313102,25.74355008,0.83,74.90089961,46.99726133,0.11,1.74,Reduce AHU,1
4/3/2025 15:00,39.41131233,18.9301054,22.85316277,19.13270102,0.54,42.50654267,40.15467654,0.06,4.87,Maintain,2
4/3/2025 16:00,35.5890376,19.00350351,25.28586917,27.2390614,0.57,40.01902487,50.63155068,0.05,3.24,Boost All,3
4/3/2025 17:00,90.67671992,23.41145117,28.88582803,26.02779626,0.95,86.75789853,50.69412259,0.13,2.03,Eco Mode,4
4/3/2025 18:00,36.68743369,18.12584034,21.03660698,27.30317618,0.65,44.6766043,59.00404746,0.08,3.3,Maintain,2
4/3/2025 19:00,74.47045068,22.77569511,28.59043504,30.71667488,0.93,74.74801758,66.10399697,0.11,6.72,Maintain,2
4/3/2025 20:00,18.95181069,16.26447282,22.42885791,20.72839503,0.41,25.54545133,40.30135171,0.04,3.27,Increase Chiller,0
4/3/2025 21:00,54.89751802,20.19800419,27.48921664,20.63209922,0.71,62.36262926,41.90562296,0.1,3.37,Eco Mode,4
4/3/2025 22:00,57.52169976,20.3770625,24.14120594,18.93428892,0.6,49.47015777,40.85110917,0.05,5.07,Reduce AHU,1
4/3/2025 23:00,60.69118942,21.01069125,25.21900856,26.95041238,0.71,56.65685345,52.11458995,0.1,2.95,Increase Chiller,0
4/4/2025 0:00,64.33808103,23.43778344,28.44620492,25.78582864,0.8,70.31079424,46.90829553,0.07,1.79,Maintain,2
4/4/2025 1:00,76.1669922,23.46302752,31.04513377,23.03045891,0.9,83.52592596,46.37072828,0.13,0.97,Eco Mode,4
4/4/2025 2:00,100,26.42494244,31.20003303,23.74692938,0.98,91.36802655,49.9419308,0.09,0.25,Eco Mode,4
4/4/2025 3:00,88.84006573,22.46159204,27.26649191,23.70649038,0.9,83.82624535,45.6377886,0.11,0.29,Reduce AHU,1
4/4/2025 4:00,50.53443673,21.88434415,25.41434526,19.23004367,0.62,51.72987852,41.21458041,0.07,4.77,Maintain,2
4/4/2025 5:00,78.8402746,22.25620811,23.61860288,25.41719455,0.84,74.15228685,49.135134,0.11,1.42,Maintain,2
4/4/2025 6:00,71.35275804,21.3609822,30.79104464,21.39389454,0.83,77.58344629,41.28551806,0.11,2.61,Maintain,2
4/4/2025 7:00,62.60620477,20.12398883,24.25948733,22.11369679,0.71,63.4434167,41.39924214,0.09,1.89,Eco Mode,4
4/4/2025 8:00,76.2477064,23.85155709,28.87259261,19.57078178,0.86,85.20122254,35.05412018,0.1,4.43,Boost All,3
4/4/2025 9:00,83.60651995,24.14795443,26.05244904,26.40704614,0.96,84.80221221,56.17259211,0.12,2.41,Eco Mode,4
4/4/2025 10:00,92.16939192,24.09802374,27.9466962,23.09725822,1,96.53788957,45.51747824,0.15,0.9,Boost All,3
4/4/2025 11:00,73.1539725,22.67162912,26.06313418,22.80116403,0.81,70.12594283,50.3962431,0.08,1.2,Increase Chiller,0
4/4/2025 12:00,59.35651141,21.9915284,28.59845921,27.23469868,0.75,56.87401228,58.20287445,0.06,3.23,Increase Chiller,0
4/4/2025 13:00,94.81253414,25.10192688,31.56637155,21.91048194,1.02,100,44.046664,0.09,2.09,Reduce AHU,1
4/4/2025 14:00,92.18493174,23.02502538,29.40412349,24.73292843,0.93,84.75037903,50.43243407,0.08,0.73,Maintain,2
4/4/2025 15:00,82.04419296,23.50898825,28.92454507,26.83328111,0.96,83.85895272,57.98234271,0.13,2.83,Increase Chiller,0
4/4/2025 16:00,57.2326798,20.46415683,31.23321102,27.29611072,0.76,58.33518723,57.9352097,0.08,3.3,Reduce AHU,1
4/4/2025 17:00,58.73263641,20.94216153,24.18058404,28.03152483,0.74,55.11224885,60.71005615,0.1,4.03,Eco Mode,4
4/4/2025 18:00,63.70348391,20.93670054,25.09759676,21.9815735,0.8,72.06980126,45.00190935,0.11,2.02,Reduce AHU,1
4/4/2025 19:00,54.83495614,21.81786603,29.40941851,22.90939751,0.61,47.18418061,46.14235891,0.06,1.09,Increase Chiller,0
4/4/2025 20:00,68.54384561,23.0008207,30.69361476,21.35950045,0.74,67.1514844,40.07446287,0.1,2.64,Boost All,3
4/4/2025 21:00,74.95350925,21.3740266,23.87758273,29.20967429,0.97,81.40405722,63.39223256,0.13,5.21,Boost All,3
4/4/2025 22:00,39.82722151,18.26274825,21.42747468,22.79449504,0.46,32.43631535,41.10113987,0.06,1.21,Maintain,2
4/4/2025 23:00,51.60526261,19.78600077,21.85319849,24.34289353,0.7,58.44710848,46.88379572,0.1,0.34,Reduce AHU,1
4/5/2025 0:00,72.9090179,20.82191807,24.27356063,23.26409573,0.92,82.27025003,51.41209482,0.13,0.74,Eco Mode,4
4/5/2025 1:00,66.48750652,21.66395101,27.69177192,24.48368183,0.77,67.66295382,45.33412743,0.09,0.48,Increase Chiller,0
4/5/2025 2:00,60.19413949,22.15792059,27.50395717,23.32756156,0.71,59.66530983,45.79041585,0.06,0.67,Increase Chiller,0
4/5/2025 3:00,62.63589223,22.00291915,27.95484292,19.57032063,0.68,61.36174773,37.06530234,0.06,4.43,Maintain,2
4/5/2025 4:00,69.90625228,22.2510642,26.43744453,23.14884903,0.76,67.18343811,44.77093169,0.09,0.85,Eco Mode,4
4/5/2025 5:00,59.19658469,21.14955639,25.54575642,25.75064407,0.83,68.5165901,56.20717924,0.09,1.75,Increase Chiller,0
4/5/2025 6:00,47.33706177,20.68298889,23.40505083,27.44178304,0.64,49.00299514,50.39868845,0.08,3.44,Increase Chiller,0
4/5/2025 7:00,38.73522247,19.08610952,25.91320154,28.32628608,0.66,46.19652959,58.74210095,0.08,4.33,Maintain,2
4/5/2025 8:00,75.1980046,24.45540498,30.44625712,24.31117097,0.89,80.51764166,48.85602363,0.12,0.31,Reduce AHU,1
4/5/2025 9:00,100,23.98539645,30.44359387,21.09022396,1.03,100,45.98737542,0.1,2.91,Eco Mode,4
4/5/2025 10:00,50.05871371,20.32014957,23.61397364,23.78691973,0.62,44.85549124,52.24226096,0.08,0.21,Increase Chiller,0
4/5/2025 11:00,49.48096321,21.06326962,25.68094283,23.7283994,0.57,41.10324794,48.13528111,0.08,0.27,Reduce AHU,1
4/5/2025 12:00,68.19911973,21.91440331,27.05927768,21.36288316,0.73,66.06658454,39.42486604,0.09,2.64,Eco Mode,4
4/5/2025 13:00,80.21063857,24.93196194,29.64366762,23.50577801,0.85,74.4327157,50.28186133,0.11,0.49,Increase Chiller,0
4/5/2025 14:00,62.78026369,22.60022992,31.04938193,25.30834014,0.82,71.04057182,50.19956304,0.1,1.31,Reduce AHU,1
4/5/2025 15:00,91.31537123,24.10698346,29.59671484,23.55393964,0.96,90.21797725,46.68257297,0.08,0.45,Maintain,2
4/5/2025 16:00,34.7801789,16.9701785,22.11213068,19.97178048,0.51,38.98310769,39.59348504,0.06,4.03,Boost All,3
4/5/2025 17:00,53.31716953,18.475823,23.99328799,24.87990096,0.58,43.95127997,46.58635088,0.05,0.88,Boost All,3
4/5/2025 18:00,76.67814284,22.76908389,29.94524543,26.68191554,0.83,70.53962806,53.94974658,0.11,2.68,Reduce AHU,1
4/5/2025 19:00,55.93268714,20.18527533,24.17761289,23.77484317,0.78,65.25254757,52.14411607,0.11,0.23,Eco Mode,4
4/5/2025 20:00,70.69802749,21.60289657,23.45284652,25.73218036,0.89,80.68792852,49.55229131,0.1,1.73,Maintain,2
4/5/2025 21:00,48.01888324,20.09836878,21.57141876,23.19154185,0.67,53.7355852,47.50833529,0.07,0.81,Eco Mode,4
4/5/2025 22:00,77.22641651,22.96101702,27.74291606,26.12773165,0.89,80.00184109,50.54468018,0.13,2.13,Increase Chiller,0
4/5/2025 23:00,46.28030316,19.24528873,26.58912243,20.18177287,0.58,49.2015531,36.91810393,0.05,3.82,Maintain,2
4/6/2025 0:00,49.48528661,19.13155785,22.48223832,24.50233908,0.67,52.50948913,50.38941747,0.1,0.5,Maintain,2
4/6/2025 1:00,61.18977614,22.01089969,25.89047219,29.35904764,0.79,63.21151814,56.44272071,0.07,5.36,Eco Mode,4
4/6/2025 2:00,95.32396024,25.13037443,26.79663866,18.98033417,0.9,89.79558013,35.78744327,0.08,5.02,Eco Mode,4
4/6/2025 3:00,86.50795561,24.76576324,29.76357981,26.83325788,0.97,90.00370003,49.86994276,0.1,2.83,Reduce AHU,1
4/6/2025 4:00,60.21631787,20.74773348,23.31677495,23.78271149,0.68,54.47002518,49.53829719,0.09,0.22,Reduce AHU,1
4/6/2025 5:00,51.59937735,20.44423912,28.45253949,26.10381565,0.73,58.19285787,52.690126,0.1,2.1,Eco Mode,4
4/6/2025 6:00,77.49392154,22.28359505,28.64201685,25.4472483,0.89,78.04130995,53.72363315,0.11,1.45,Eco Mode,4
4/6/2025 7:00,34.12775701,18.83346141,24.56947415,21.9115519,0.43,28.70676591,39.07422223,0.04,2.09,Increase Chiller,0
4/6/2025 8:00,84.38919419,22.12004843,31.86952151,21.69646442,0.88,81.70892641,45.48616869,0.08,2.3,Increase Chiller,0
4/6/2025 9:00,45.05953088,19.69126566,24.46050491,26.13551726,0.6,43.03932703,51.6023923,0.08,2.14,Reduce AHU,1
4/6/2025 10:00,100,26.66789899,32.52049029,23.11826256,0.97,91.27574801,48.57742972,0.09,0.88,Increase Chiller,0
4/6/2025 11:00,65.88042043,21.60128735,25.05588224,25.45771792,0.73,59.53408424,50.30841665,0.11,1.46,Maintain,2
4/6/2025 12:00,69.16190122,21.49416694,23.80097682,24.60674292,0.82,68.70913292,53.98519528,0.09,0.61,Maintain,2
4/6/2025 13:00,48.81369224,19.71968555,21.6364732,26.45839335,0.7,53.41565281,53.8169573,0.08,2.46,Boost All,3
4/6/2025 14:00,85.18127009,24.8411423,25.84172289,21.37738534,0.87,82.37037496,42.56235684,0.09,2.62,Increase Chiller,0
4/6/2025 15:00,97.13371559,24.48709564,30.36094439,24.16170761,0.95,87.43398603,50.64982994,0.08,0.16,Reduce AHU,1
4/6/2025 16:00,74.30492997,22.85904871,29.31030684,27.16819887,0.87,76.89967702,51.74558743,0.11,3.17,Reduce AHU,1
4/6/2025 17:00,62.51261003,21.92602236,28.71836644,27.91571452,0.83,70.731805,52.67438957,0.08,3.92,Increase Chiller,0
4/6/2025 18:00,76.46100664,22.67269832,30.62152616,22.60735256,0.77,67.81575378,45.39922578,0.1,1.39,Maintain,2
4/6/2025 19:00,64.46210652,22.72000882,29.9324695,28.60904851,0.73,57.8046762,52.55218758,0.11,4.61,Increase Chiller,0
4/6/2025 20:00,43.30358612,21.12227438,21.12227438,20.90134733,0.51,37.86265908,40.60947324,0.04,3.1,Maintain,2
4/6/2025 21:00,83.13001447,24.50727616,27.29909342,25.14972117,0.89,81.90983826,47.513001,0.11,1.15,Maintain,2
4/6/2025 22:00,66.73291845,22.6457543,28.54451154,26.77625626,0.75,62.32128116,49.89549421,0.07,2.78,Increase Chiller,0
4/6/2025 23:00,44.84514046,18.46553001,22.32506297,21.96007067,0.63,53.35500356,41.3117304,0.07,2.04,Reduce AHU,1
4/7/2025 0:00,40.03015551,20.47825984,24.23969689,26.75660541,0.52,31.04298929,54.33713523,0.07,2.76,Reduce AHU,1
4/7/2025 1:00,49.26722941,20.65412754,23.53848728,21.33653062,0.63,54.85996839,38.89397699,0.06,2.66,Maintain,2
4/7/2025 2:00,25.76466819,16.45180094,20.05641691,25.38988291,0.51,31.9351552,51.39518154,0.06,1.39,Boost All,3
4/7/2025 3:00,83.91281257,23.66164763,30.85821417,26.61563851,0.87,74.75937308,54.7614034,0.12,2.62,Increase Chiller,0
4/7/2025 4:00,77.39562968,23.20356196,29.50321573,28.81468849,0.86,73.20520514,53.90807139,0.12,4.81,Increase Chiller,0
4/7/2025 5:00,73.54473294,23.96929582,30.64347758,24.3656645,0.78,66.39097696,49.2706769,0.09,0.37,Increase Chiller,0
4/7/2025 6:00,37.67433547,18.73236797,19.54858668,19.8207323,0.47,34.78571317,38.13031528,0.07,4.18,Reduce AHU,1
4/7/2025 7:00,46.60703956,20.10276358,29.50497458,25.9103582,0.6,41.2609958,53.54397252,0.06,1.91,Maintain,2
4/7/2025 8:00,83.06663245,22.5264338,26.86972851,29.05054548,0.9,75.98737718,58.22506283,0.08,5.05,Increase Chiller,0
4/7/2025 9:00,40.47154716,20.97539031,26.80577602,28.00744922,0.57,35.7168405,57.56894925,0.06,4.01,Boost All,3
4/7/2025 10:00,14.53259667,15.97485752,19.50185053,21.06377319,0.35,20,37.52895665,0.03,2.94,Increase Chiller,0
4/7/2025 11:00,93.43710896,23.64196488,25.68400557,21.26877923,0.93,86.29425724,47.01295,0.1,2.73,Increase Chiller,0
4/7/2025 12:00,40.15421106,19.20546313,21.471037,21.28527435,0.47,31.23188024,43.30030544,0.06,2.71,Reduce AHU,1
4/7/2025 13:00,100,25.8075658,32.42055425,18,1,100,39.03851334,0.1,6,Increase Chiller,0
4/7/2025 14:00,42.74469546,19.56486091,24.64454758,25.33525705,0.64,47.62450201,51.41576402,0.06,1.34,Maintain,2
4/7/2025 15:00,55.8136499,20.05004111,23.51568621,22.72444866,0.73,65.80377138,41.1578193,0.1,1.28,Boost All,3
4/7/2025 16:00,93.41077149,24.13888783,29.08977632,20.50703378,0.95,94.97839861,38.79243261,0.12,3.49,Boost All,3
4/7/2025 17:00,28.6113425,16.48418527,23.1180188,26.88193029,0.53,31.90639256,53.99965956,0.05,2.88,Maintain,2
4/7/2025 18:00,90.19397241,22.22860625,28.22162032,24.13277666,0.97,91.98710334,47.30853992,0.08,0.13,Maintain,2
4/7/2025 19:00,71.68237747,22.5766422,26.87823048,26.49837276,0.87,76.28564833,52.12256511,0.07,2.5,Maintain,2
4/7/2025 20:00,49.94663462,20.20923988,23.2479094,21.77697241,0.7,59.75436222,43.64492545,0.06,2.22,Eco Mode,4
4/7/2025 21:00,83.04624318,22.82611288,29.18274133,23.48395727,0.98,90.91877785,51.51259064,0.08,0.52,Increase Chiller,0
4/7/2025 22:00,72.83001095,23.40981218,30.28922045,24.44072407,0.84,74.72884861,48.39288664,0.12,0.44,Maintain,2
4/7/2025 23:00,74.54477659,24.12947215,32.10742119,22.28469093,0.89,83.73164184,44.63881083,0.1,1.72,Reduce AHU,1
4/8/2025 0:00,69.36418249,21.28793819,28.75510459,27.97090317,0.89,77.890357,52.85201524,0.07,3.97,Maintain,2
4/8/2025 1:00,62.54961249,20.59286493,29.19011046,20.83582983,0.71,62.93451066,41.96474075,0.1,3.16,Reduce AHU,1
4/8/2025 2:00,72.24470356,21.4673652,29.40847313,22.43102422,0.72,64.35440051,41.04110791,0.1,1.57,Increase Chiller,0
4/8/2025 3:00,76.8467434,21.80406782,27.11664814,21.61336929,0.84,78.73778145,41.08557655,0.08,2.39,Reduce AHU,1
4/8/2025 4:00,74.14374437,23.19639594,29.41042253,27.73583378,0.91,79.77121883,53.79538182,0.08,3.74,Boost All,3
4/8/2025 5:00,46.55695519,18.80531999,20.09860501,24.48285452,0.58,42.09906821,49.41326536,0.08,0.48,Increase Chiller,0
4/8/2025 6:00,65.38824727,20.48611026,27.34271215,18.70187043,0.71,61.87949806,42.12769408,0.07,5.3,Maintain,2
4/8/2025 7:00,48.92878777,20.09494695,24.49049722,23.42028506,0.66,55.09315158,43.69686352,0.06,0.58,Increase Chiller,0
4/8/2025 8:00,61.50924614,20.62654643,21.12769064,19.93563963,0.69,61.93362567,38.53096375,0.07,4.06,Maintain,2
4/8/2025 9:00,51.03335624,19.90157372,28.32257765,21.89559914,0.68,59.79294943,39.56427775,0.07,2.1,Maintain,2
4/8/2025 10:00,55.28357473,21.24627954,25.48034021,25.14760172,0.7,54.15509975,52.66539776,0.1,1.15,Eco Mode,4
4/8/2025 11:00,66.90737482,23.50246575,28.31373478,23.58621267,0.79,67.16738126,51.31447482,0.08,0.41,Reduce AHU,1
4/8/2025 12:00,54.49569517,20.51646047,25.77222845,24.16151831,0.69,56.43484504,47.35959329,0.08,0.16,Reduce AHU,1
4/8/2025 13:00,48.27394163,20.84010695,27.62641952,22.34421139,0.55,41.02883196,44.13619878,0.08,1.66,Reduce AHU,1
4/8/2025 14:00,61.84535089,20.90938806,25.3587712,26.74711131,0.85,70.53478466,57.59120202,0.08,2.75,Reduce AHU,1
4/8/2025 15:00,59.3259354,21.49270267,22.77872751,21.89394503,0.62,49.72710184,43.59062514,0.07,2.11,Reduce AHU,1
4/8/2025 16:00,54.97328698,19.82398835,25.09084638,24.87940326,0.72,57.3789807,51.7284306,0.06,0.88,Eco Mode,4
4/8/2025 17:00,92.29778876,24.22318158,28.35388623,21.1743927,0.87,83.78808851,39.66968697,0.13,2.83,Boost All,3
4/8/2025 18:00,67.31984435,20.86490372,28.0291217,18.79583062,0.75,72.23376989,35.00941328,0.06,5.2,Boost All,3
4/8/2025 19:00,38.79162715,20.37984554,24.05252825,23.43028111,0.59,46.96557196,43.40401679,0.06,0.57,Increase Chiller,0
4/8/2025 20:00,67.50581991,21.50088462,31.33633708,24.15954045,0.74,59.8149069,52.65112774,0.06,0.16,Increase Chiller,0
4/8/2025 21:00,73.35696684,22.78888997,27.01319193,24.32206224,0.8,67.63147297,52.28823169,0.06,0.32,Reduce AHU,1
4/8/2025 22:00,57.00279395,20.7974597,25.15354452,22.80117428,0.66,56.46092183,42.38944809,0.07,1.2,Eco Mode,4
4/8/2025 23:00,44.0867833,18.15939979,24.53447518,29.36849609,0.59,39.05056036,55.84960683,0.08,5.37,Reduce AHU,1
4/9/2025 0:00,92.2580705,24.3028,29.71521497,25.40097275,0.97,91.52378457,46.81303005,0.11,1.4,Increase Chiller,0
4/9/2025 1:00,100,24.88615108,29.26500459,23.48243694,1.02,100,43.7369132,0.1,0.52,Maintain,2
4/9/2025 2:00,49.33231227,18.84401552,22.52376892,22.79716428,0.6,45.68501166,46.78946375,0.08,1.2,Reduce AHU,1
4/9/2025 3:00,75.1816117,20.62839137,29.04050952,22.07935367,0.91,84.62557491,46.25219945,0.11,1.92,Maintain,2
4/9/2025 4:00,45.1205876,17.676152,21.41965801,25.38502767,0.54,37.08551708,47.91839603,0.08,1.39,Increase Chiller,0
4/9/2025 5:00,97.35538153,25.51903523,29.20175583,20.56843898,0.92,92.19073772,37.07416897,0.07,3.43,Increase Chiller,0
4/9/2025 6:00,83.38956119,23.34394991,26.07004473,28.38710535,0.87,74.39698826,55.66003846,0.09,4.39,Eco Mode,4
4/9/2025 7:00,74.99752732,21.04643838,24.45014111,23.37497315,0.82,72.23481932,48.57809501,0.12,0.63,Reduce AHU,1
4/9/2025 8:00,76.34265399,22.09785005,28.6897304,24.10527685,0.88,78.86028776,49.87429639,0.12,0.11,Eco Mode,4
4/9/2025 9:00,67.43930397,23.8312379,31.37648182,30.51157261,0.76,58.16375838,59.83812791,0.09,6.51,Eco Mode,4
4/9/2025 10:00,69.24116522,21.55786671,22.79470816,22.11609185,0.86,77.11692709,48.512932,0.1,1.88,Boost All,3
4/9/2025 11:00,86.01784167,24.77227155,28.43588945,23.10210509,0.9,85.30281777,43.90510627,0.12,0.9,Increase Chiller,0
4/9/2025 12:00,59.75083491,19.49633007,20.76108138,29.5616715,0.78,60.76570441,58.55271276,0.1,5.56,Reduce AHU,1
4/9/2025 13:00,64.36911248,21.02905592,28.61923185,21.8148091,0.71,59.01801449,48.47797087,0.07,2.19,Boost All,3
4/9/2025 14:00,81.55919074,23.23294712,29.08459658,28.27504934,1.01,91.2733299,55.43575801,0.13,4.28,Boost All,3
4/9/2025 15:00,68.40470893,22.04825899,24.89494454,25.26014312,0.9,78.1828258,54.37323135,0.07,1.26,Maintain,2
4/9/2025 16:00,61.59785016,20.6784984,24.06205047,25.91562132,0.68,53.78074209,49.06375419,0.06,1.92,Maintain,2
4/9/2025 17:00,89.73826969,24.1343394,29.59270388,23.13206673,0.89,81.45068938,47.8951228,0.12,0.87,Reduce AHU,1
4/9/2025 18:00,70.03924228,21.64328337,29.12663201,21.97148001,0.82,75.98515944,42.93996597,0.08,2.03,Reduce AHU,1
4/9/2025 19:00,38.13632331,18.55967614,23.51721147,20.65207422,0.54,42.21688188,40.09806115,0.07,3.35,Reduce AHU,1
4/9/2025 20:00,33.77726276,19.60711826,24.33577315,23.41356414,0.52,34.19657753,49.84316082,0.08,0.59,Reduce AHU,1
4/9/2025 21:00,72.45852538,21.02455568,28.68719429,23.6703194,0.82,72.68061705,47.08395978,0.09,0.33,Maintain,2
4/9/2025 22:00,19.15172443,16.2093343,21.66318796,24.23744948,0.41,20,50.48418467,0.04,0.24,Boost All,3
4/9/2025 23:00,53.84413251,19.07151176,27.20441658,27.57224204,0.65,50.12560932,50.18855861,0.07,3.57,Eco Mode,4
4/10/2025 0:00,98.11778073,24.50879975,27.50590606,25.48889868,0.96,90.50941081,46.5829766,0.08,1.49,Boost All,3
4/10/2025 1:00,53.16947849,18.92369432,25.18803457,24.68595384,0.63,47.79721844,48.64438199,0.06,0.69,Reduce AHU,1
4/10/2025 2:00,78.66963535,23.8982711,28.01598349,22.33455425,0.82,75.80180173,42.16526111,0.11,1.67,Reduce AHU,1
4/10/2025 3:00,94.27246965,25.37245524,28.14729705,22.50790822,0.96,95.20389831,40.59134433,0.13,1.49,Increase Chiller,0
4/10/2025 4:00,79.56327317,23.48193163,26.12474686,19.08189336,0.83,82.83166124,34.41038414,0.11,4.92,Reduce AHU,1
4/10/2025 5:00,64.15467341,23.20329946,27.24586161,24.25748914,0.79,68.23384156,49.76793664,0.1,0.26,Maintain,2
4/10/2025 6:00,73.35778001,21.36603048,24.32435014,20.21646173,0.85,79.6917242,43.20528252,0.1,3.78,Eco Mode,4
4/10/2025 7:00,70.22653689,21.31118964,27.68974282,24.54310207,0.81,68.76828485,51.97861357,0.1,0.54,Reduce AHU,1
4/10/2025 8:00,100,23.61382096,30.83440826,22.80454398,1.04,100,47.72854896,0.08,1.2,Reduce AHU,1
4/10/2025 9:00,42.49942806,18.43439113,22.61791963,23.69751351,0.62,48.9317215,45.70040253,0.08,0.3,Maintain,2
4/10/2025 10:00,51.15566334,18.38004271,25.38004323,23.73468469,0.68,56.27070662,45.95695908,0.07,0.27,Eco Mode,4
4/10/2025 11:00,49.36479299,19.11368084,23.59016474,24.25230058,0.59,44.87819113,45.36226932,0.07,0.25,Boost All,3
